"income","loan_size","collateral","city","LTV","PD"
8000,191636,281200,"MI.Detroit",0.68149359886202,0.0178004088569772
18000,259966,364700,"IL.Chicago",0.712821497120921,0.00589805299109438
10000,351070,554100,"IL.Chicago",0.633585995307706,0.0213313470307215
20000,326000,303600,"CA.Los.Angeles",1.0737812911726,0.0443645559583529
2000,377036,413400,"IL.Chicago",0.912036768263183,0.0381559480580547
12000,336816,272600,"IL.Chicago",1.23556859867938,0.00821960982206118
4000,200029,166500,"IL.Chicago",1.20137537537538,0.029992614510219
4000,465387,263100,"CA.Los.Angeles",1.76885974914481,0.0350733253925787
14000,327807,445800,"MI.Detroit",0.735323014804845,0.0293999991067403
12000,458082,511300,"MI.Detroit",0.895916291805202,0.0164908381637353
4000,431778,405500,"IL.Chicago",1.06480394574599,0.0199906612056564
12000,352980,285200,"MI.Detroit",1.23765778401122,0.0549943302863816
8000,258229,376900,"CA.Los.Angeles",0.685139294242505,0.007551591568498
12000,258899,158900,"CA.Los.Angeles",1.62932032724984,0.0123206082785332
10000,298361,367000,"IL.Chicago",0.812972752043597,0.0194012543611492
8000,259000,377900,"IL.Chicago",0.685366499073829,0.0067464359588963
10000,307570,228600,"IL.Chicago",1.34545056867892,0.000610752420105046
10000,338556,435600,"MI.Detroit",0.777217630853995,0.0329730260675233
14000,433857,225700,"IL.Chicago",1.92227292866637,0.0183426487463669
16000,199728,301600,"CA.Los.Angeles",0.662228116710875,0.0231076224192079
14000,9200,25500,"IL.Chicago",0.36078431372549,0.00833649736427355
6000,183253,242300,"MI.Detroit",0.756306231943871,0.0254797845604444
10000,154470,283000,"CA.Los.Angeles",0.545830388692579,0.00716170965164345
6000,260840,305300,"IL.Chicago",0.854372748116607,0.0204337975266214
14000,407269,583600,"CA.Los.Angeles",0.697856408498972,0.0196891362530259
10000,250750,282800,"MI.Detroit",0.886669024045262,0.00532075402287281
18000,343797,438500,"MI.Detroit",0.784029646522235,0.029433542296275
12000,415558,580300,"IL.Chicago",0.716108909184904,0.0339482682120663
2000,95791,163200,"CA.Los.Angeles",0.586954656862745,0.0264632985510318
6000,255463,324800,"IL.Chicago",0.786524014778325,0.00000634061299876472
8000,283030,232700,"CA.Los.Angeles",1.21628706489042,0.0465166827135443
22000,173571,146500,"CA.Los.Angeles",1.18478498293515,0.0297769758375614
14000,111734,201400,"IL.Chicago",0.554786494538232,0.00859164634626971
8000,269637,356700,"CA.Los.Angeles",0.75592094196804,0.0257400957808946
4000,332559,287400,"IL.Chicago",1.15712943632568,0.0239187695231682
14000,332974,392100,"CA.Los.Angeles",0.849206834991074,0.0353449161000444
22000,144890,131400,"CA.Los.Angeles",1.10266362252664,0.0341473053745836
12000,362552,429600,"IL.Chicago",0.843929236499069,0.0236753901185457
16000,451415,522000,"IL.Chicago",0.86477969348659,0.0134361832489127
12000,424762,425900,"CA.Los.Angeles",0.997328011270251,0.0386217028470152
6000,355974,457600,"CA.Los.Angeles",0.77791520979021,0.00709464360576181
8000,270726,142300,"IL.Chicago",1.90250175685172,0.0831906013655796
10000,281523,256900,"IL.Chicago",1.0958466329311,0.0512763419703826
10000,253594,164600,"MI.Detroit",1.54066828675577,0.0147651641870214
12000,335979,293500,"IL.Chicago",1.14473253833049,0.0528720986535237
8000,202099,200600,"MI.Detroit",1.00747258225324,0.0463286007616088
16000,478325,525700,"IL.Chicago",0.909882062012555,0.0321946405414354
8000,189649,269100,"MI.Detroit",0.704752879970271,0.0130477970976165
16000,208924,263100,"CA.Los.Angeles",0.794085898897757,0.0305644326651604
10000,509211,700000,"MI.Detroit",0.727444285714286,0.0363581229135905
14000,510109,667200,"CA.Los.Angeles",0.764551858513189,0.0150365728785213
12000,289876,302300,"CA.Los.Angeles",0.958901753225273,0.0218273061834787
10000,301691,186100,"MI.Detroit",1.62112305212251,0.00313650563550636
8000,338288,350000,"IL.Chicago",0.966537142857143,0.0383488330092478
10000,354083,364300,"MI.Detroit",0.971954433159484,0.00209214664850629
4000,241482,345400,"IL.Chicago",0.699137232194557,0.0185914731031932
18000,391942,531900,"CA.Los.Angeles",0.736871592404587,0.0064081159117109
12000,237960,254600,"CA.Los.Angeles",0.934642576590731,0.043478068690886
14000,439486,297000,"CA.Los.Angeles",1.47975084175084,0.0285467662870472
14000,397899,569000,"IL.Chicago",0.69929525483304,0.0119800809050142
8000,251632,287400,"CA.Los.Angeles",0.875546276965901,0.00836709906892539
10000,339519,506100,"CA.Los.Angeles",0.670853586247777,0.0212681938604312
8000,192154,259600,"IL.Chicago",0.740192604006163,0.00177061782692115
12000,459809,657900,"CA.Los.Angeles",0.69890408876729,0.0345244560995503
16000,202186,215100,"CA.Los.Angeles",0.939962807996281,0.00664296148389741
6000,461878,524700,"IL.Chicago",0.880270630836669,0.0153669919549291
2000,284883,347100,"CA.Los.Angeles",0.820751944684529,0.0238196317476741
6000,410681,469900,"MI.Detroit",0.873975313896574,0.0370529692505037
8000,110274,142600,"IL.Chicago",0.773309957924264,0.0172831685725555
12000,455776,439100,"IL.Chicago",1.0379776816215,0.0480705498052798
0,278266,300700,"MI.Detroit",0.925394080478883,0.0380515377593479
8000,325589,401000,"IL.Chicago",0.811942643391521,0.0141188905021127
6000,112402,154400,"MI.Detroit",0.727992227979275,0.0322714112534467
4000,280176,310100,"CA.Los.Angeles",0.903502096098033,0.00941258360212864
6000,262729,301400,"IL.Chicago",0.871695421366954,0.00480778545439667
6000,269884,265000,"MI.Detroit",1.01843018867925,0.0422374405986058
16000,234341,259000,"IL.Chicago",0.904791505791506,0.0141910873601528
8000,297401,268500,"IL.Chicago",1.10763873370577,0.0313366966571864
20000,444156,510900,"IL.Chicago",0.869359953024075,0.0173514449847761
18000,417367,525800,"CA.Los.Angeles",0.793775199695702,0.00511473666204935
14000,442657,489500,"IL.Chicago",0.904304392236977,0.00552396896649002
22000,412261,422100,"MI.Detroit",0.976690357735134,0.0166545055191713
12000,168051,169500,"IL.Chicago",0.991451327433628,0.0234661128358448
12000,349099,315300,"CA.Los.Angeles",1.10719632096416,0.0387868748069172
8000,320934,389500,"CA.Los.Angeles",0.82396405648267,0.0112115466502961
4000,293107,320000,"MI.Detroit",0.915959375,0.0139150415059632
8000,267567,386800,"MI.Detroit",0.691745087900724,0.0154245343510798
16000,298582,382300,"IL.Chicago",0.781014909756736,0.0222914370831766
8000,476943,536000,"IL.Chicago",0.889819029850746,0.00687938702011002
14000,287751,299700,"CA.Los.Angeles",0.96013013013013,0.0447769879304077
12000,517297,466000,"IL.Chicago",1.11007939914163,0.0117794273811259
8000,161988,234800,"IL.Chicago",0.689897785349233,0.00616033906676807
6000,328523,342000,"CA.Los.Angeles",0.960593567251462,0.0272673304713239
4000,352588,380100,"IL.Chicago",0.927619047619048,0.00911302245576821
4000,374567,494600,"IL.Chicago",0.757312980186009,0.0230244956230297
8000,347920,486600,"CA.Los.Angeles",0.715002055076038,0.0183589736298852
6000,361386,317300,"CA.Los.Angeles",1.13894106523795,0.00190886732342052
6000,176346,215800,"MI.Detroit",0.817173308619092,0.0239673251747633
6000,256613,426900,"IL.Chicago",0.601107987819161,0.0201322835670164
8000,285140,452800,"IL.Chicago",0.629726148409894,0.00581590484100727
12000,203768,218400,"CA.Los.Angeles",0.933003663003663,0.0407679719307482
14000,216670,300400,"CA.Los.Angeles",0.721271637816245,0.0152324252394995
6000,359393,437000,"CA.Los.Angeles",0.822409610983982,0.0291230401548982
12000,176876,158600,"IL.Chicago",1.11523329129887,0.00395715448919984
10000,241790,269000,"CA.Los.Angeles",0.898847583643123,0.0258655713316452
14000,178203,240300,"IL.Chicago",0.741585518102372,0.00362089381599624
6000,419148,358400,"IL.Chicago",1.16949776785714,0.0551064429382894
18000,73121,149100,"IL.Chicago",0.490415828303152,0.0172561810460148
14000,399102,406500,"MI.Detroit",0.98180073800738,0.0163370808997939
8000,332119,264400,"IL.Chicago",1.25612329803328,0.0296127666291946
4000,346323,323700,"IL.Chicago",1.06988878591288,0.0263629555527048
10000,92045,132400,"MI.Detroit",0.695203927492447,0.00213948412967736
14000,366880,453400,"IL.Chicago",0.80917512130569,0.00121187272198156
12000,418560,559900,"IL.Chicago",0.747562064654403,0.0271376386155484
8000,189236,271800,"IL.Chicago",0.696232523914643,0.0160896543770406
10000,446960,513800,"MI.Detroit",0.869910471000389,0.0251065753070375
12000,281809,262600,"IL.Chicago",1.07314927646611,0.0142156808911911
12000,384242,490200,"MI.Detroit",0.783847409220726,0.00992240225253898
0,334626,317800,"CA.Los.Angeles",1.05294524858402,0.0303278864994128
8000,294414,236000,"MI.Detroit",1.24751694915254,0.0224930340814396
0,282425,228300,"IL.Chicago",1.23707840560666,0.0334187829134655
10000,186089,298300,"IL.Chicago",0.623831713040563,0.0106303975945623
12000,460941,364000,"IL.Chicago",1.26632142857143,0.0357649295581014
4000,372568,437500,"CA.Los.Angeles",0.851584,0.0389616695963561
12000,261363,339800,"MI.Detroit",0.769167157151265,0.0038668600815465
10000,329944,239200,"MI.Detroit",1.37936454849498,0.0114677398974714
8000,269115,331900,"IL.Chicago",0.810831575775836,0.0109917871524996
8000,221796,252600,"CA.Los.Angeles",0.878052256532067,0.0418362357582761
18000,375969,154800,"MI.Detroit",2.42874031007752,0.0578541687847491
4000,368623,247400,"MI.Detroit",1.48998787388844,0.0712410414590939
2000,166438,302200,"IL.Chicago",0.550754467240238,0.0252054717408145
10000,431086,380400,"CA.Los.Angeles",1.13324395373291,0.00884139390548958
12000,283679,378200,"IL.Chicago",0.750076679005817,0.0109929352582464
14000,93292,100700,"IL.Chicago",0.92643495531281,0.0384087567562533
6000,395839,325800,"MI.Detroit",1.21497544505832,0.0438425774411035
16000,365602,470100,"IL.Chicago",0.777711125292491,0.0177030249167209
14000,347286,354400,"CA.Los.Angeles",0.979926636568849,0.0194853729944552
8000,383011,547900,"IL.Chicago",0.699052746851615,0.0014948374397535
10000,402201,463400,"CA.Los.Angeles",0.867934829520932,0.0376597551057281
4000,331151,487500,"IL.Chicago",0.679284102564103,0.0234627907524005
12000,342549,393500,"MI.Detroit",0.870518424396442,0.0248920671488337
10000,312051,290500,"IL.Chicago",1.07418588640275,0.0280335322545352
12000,494982,449200,"CA.Los.Angeles",1.10191896705254,0.00958640173258151
0,294682,248700,"CA.Los.Angeles",1.18488942501005,0.0536753130226455
10000,413677,264700,"CA.Los.Angeles",1.56281450698904,0.0284224002523719
2000,326103,343500,"IL.Chicago",0.949353711790393,0.0296995305507796
14000,277491,334300,"IL.Chicago",0.830065809153455,0.0102753964006194
16000,334091,560500,"CA.Los.Angeles",0.596058876003568,0.00626855592022359
4000,347883,355900,"MI.Detroit",0.977474009553245,0.0100551554433968
8000,209506,278200,"MI.Detroit",0.753076923076923,0.0176159664268713
10000,256786,150100,"IL.Chicago",1.71076615589607,0.0409213345309494
12000,368918,313100,"IL.Chicago",1.17827531140211,0.0466693080721763
10000,292485,404600,"CA.Los.Angeles",0.722899159663866,0.0160616793908754
10000,364341,403300,"IL.Chicago",0.903399454500372,0.00458079994410438
14000,286877,325500,"MI.Detroit",0.881342549923195,0.0362777840181924
6000,358544,368700,"CA.Los.Angeles",0.972454570111202,0.0481335139730928
6000,292722,147900,"IL.Chicago",1.97918864097363,0.0245019623572474
14000,297714,445700,"IL.Chicago",0.667969486201481,0.00532059391128173
8000,4856,35400,"IL.Chicago",0.137175141242938,0.00498434952170046
2000,287716,318700,"CA.Los.Angeles",0.902780043928459,0.0429232302031972
4000,219929,229600,"MI.Detroit",0.957878919860627,0.021440140460681
18000,164697,161900,"CA.Los.Angeles",1.01727609635578,0.0131387602692286
10000,335137,429000,"CA.Los.Angeles",0.781205128205128,0.0013089118288818
14000,139246,181300,"CA.Los.Angeles",0.768041919470491,0.0219635479186277
12000,343126,223700,"MI.Detroit",1.53386678587394,0.0429061022433581
6000,279768,166500,"CA.Los.Angeles",1.68028828828829,0.070878493647321
8000,177685,240200,"IL.Chicago",0.73973771856786,0.00753646448669478
8000,252329,210000,"CA.Los.Angeles",1.20156666666667,0.000274654983055855
6000,224393,279300,"MI.Detroit",0.803412101682778,0.0391063795964254
16000,379385,651100,"MI.Detroit",0.582683151589618,0.0022959124735098
16000,244744,279800,"IL.Chicago",0.874710507505361,0.0316418570373883
14000,362174,390700,"MI.Detroit",0.926987458407986,0.0135829648425203
10000,311685,276700,"CA.Los.Angeles",1.12643657390676,0.0285865778542601
14000,260475,378200,"CA.Los.Angeles",0.688722897937599,0.0301495917973367
18000,170656,151400,"CA.Los.Angeles",1.12718626155878,0.0352289377729651
6000,360903,626500,"IL.Chicago",0.576062250598563,0.0260960738364534
14000,365773,438600,"IL.Chicago",0.833955768353853,0.0398059459732106
8000,172610,238300,"MI.Detroit",0.724339068401175,0.0231150718553274
4000,218092,213600,"IL.Chicago",1.02102996254682,0.0484940980486186
12000,481089,522800,"CA.Los.Angeles",0.920216143840857,0.0405476333749485
10000,309271,217600,"CA.Los.Angeles",1.42128216911765,0.0543956162820743
10000,328726,321100,"MI.Detroit",1.02374961071317,0.0134155772190968
8000,329148,234400,"IL.Chicago",1.40421501706485,0.0200649407029868
16000,271234,364400,"IL.Chicago",0.744330406147091,0.0348808257600021
14000,181583,233100,"MI.Detroit",0.778991848991849,0.036546904057483
6000,211108,286400,"CA.Los.Angeles",0.737108938547486,0.0252723459928507
6000,321255,250300,"IL.Chicago",1.28347982421095,0.0461701212953413
10000,278416,322400,"IL.Chicago",0.863573200992556,0.0208683653612877
4000,285330,381300,"CA.Los.Angeles",0.748308418568057,0.0261324415489034
8000,427311,614800,"IL.Chicago",0.695040663630449,0.0171876983149415
10000,368487,245100,"IL.Chicago",1.50341493268054,0.0272313292688051
8000,274580,204900,"IL.Chicago",1.34006832601269,0.00330077274665786
12000,354813,477400,"IL.Chicago",0.743219522413071,0.012265770184589
12000,262486,299800,"CA.Los.Angeles",0.875537024683122,0.00655321059015122
8000,188301,258500,"IL.Chicago",0.728437137330754,0.00826601703524985
8000,423620,399200,"CA.Los.Angeles",1.06117234468938,0.0282436414182472
16000,289335,480200,"IL.Chicago",0.60253019575177,0.0206214709035616
4000,281446,145300,"CA.Los.Angeles",1.93699931176875,0.012274403481504
16000,505175,755700,"IL.Chicago",0.668486171761281,0.020629211668731
4000,270535,207800,"IL.Chicago",1.30190086621752,0.0345012161522093
4000,271306,253100,"CA.Los.Angeles",1.07193204267088,0.0241916393248193
12000,297603,266800,"MI.Detroit",1.11545352323838,0.0274921562303147
12000,218453,320100,"MI.Detroit",0.682452358637926,0.0239299653170875
6000,466382,79600,"MI.Detroit",5.85907035175879,0.222922695604788
8000,343698,228900,"CA.Los.Angeles",1.50152031454784,0.0229192626793407
4000,124488,128700,"MI.Detroit",0.967272727272727,0.0467267968158492
14000,419948,505600,"CA.Los.Angeles",0.83059335443038,0.0401075217487465
6000,308723,393100,"IL.Chicago",0.785354871533961,0.00930546589104032
10000,231828,321700,"IL.Chicago",0.720634131178116,0.0196312467830735
14000,144019,164300,"IL.Chicago",0.876561168594035,0.0208380753622464
2000,207579,332700,"MI.Detroit",0.623922452660054,0.0127413095157652
8000,346944,222400,"MI.Detroit",1.56,0.0529445874709636
8000,286176,330700,"IL.Chicago",0.865364378590868,0.0423567687508022
12000,211255,46500,"CA.Los.Angeles",4.54311827956989,0.00514596039808345
18000,187037,228800,"IL.Chicago",0.817469405594406,0.00229197578117621
12000,245493,289000,"IL.Chicago",0.849456747404844,0.021583362493797
16000,267354,349300,"MI.Detroit",0.765399370168909,0.0117497951572881
16000,520127,285200,"IL.Chicago",1.82372720897616,0.015180181340117
18000,263218,353400,"IL.Chicago",0.744816072439162,0.0254479456943876
6000,370968,371600,"CA.Los.Angeles",0.998299246501615,0.0302659713653341
8000,224359,224400,"IL.Chicago",0.999817290552585,0.0470291559967334
10000,77436,135200,"IL.Chicago",0.572751479289941,0.0272576482269628
10000,427343,592900,"CA.Los.Angeles",0.720767414403778,0.0154399978852371
2000,300136,436200,"CA.Los.Angeles",0.688069692801467,0.00663336963364675
16000,419678,417400,"CA.Los.Angeles",1.00545759463345,0.0327462540212666
8000,443343,581400,"IL.Chicago",0.762543859649123,0.0154583763189832
8000,334325,436200,"CA.Los.Angeles",0.766448876662082,0.0288328587050516
8000,103144,138600,"CA.Los.Angeles",0.744184704184704,0.0165489473182461
12000,407280,410900,"CA.Los.Angeles",0.991190070576783,0.0401313213289625
4000,270810,127000,"IL.Chicago",2.13236220472441,0.0347141912722406
2000,504160,614600,"CA.Los.Angeles",0.820305890009762,0.0286007272345649
2000,442510,454500,"IL.Chicago",0.973619361936194,0.0252784552399734
16000,347819,329300,"IL.Chicago",1.05623747342848,0.0219848398955071
14000,592082,557300,"IL.Chicago",1.06241162748968,0.00665084998605019
10000,376203,210400,"IL.Chicago",1.78803707224335,0.0399627450416327
6000,336497,259400,"IL.Chicago",1.29721279876638,0.0639258037559332
6000,320576,485500,"IL.Chicago",0.660300720906282,0.00762682093342902
12000,298388,374800,"IL.Chicago",0.796125933831377,0.0144742245683301
10000,193519,177800,"CA.Los.Angeles",1.08840832395951,0.0336409055406511
12000,269289,417900,"MI.Detroit",0.644386216798277,0.0186939744381082
10000,153737,187000,"IL.Chicago",0.822122994652406,0.00405658104386128
